"minority_dummy" "above_insurance" "opening_balance" "ln_maturity" "loanlink" "travel_costs" "ln_accountage" "ward" "runner" "uninsured_no_rel" "uninsured_rel" "loanlink_before" "loanlink_current" "loanlink_after" "household_key" "accountage" "days_maturity"
"3689" 0 0 4.93708467483521 6.34212160110474 0 NA 7.44775104522705 NA 0 0 0 0 0 0 NA 1716 567
"3690" 0 0 4.93939733505249 5.40941143035889 0 7 6.53813982009888 9 0 0 0 0 0 0 274 691 222.5
"3691" 0 0 4.94346570968628 5.39589786529541 0 7 6.54247188568115 9 0 0 0 0 0 0 274 694 219.5
"3692" 0 0 4.94431638717651 5.02716445922852 0 2 7.2420825958252 1 0 0 0 0 0 0 506 1397 151.5
"3693" 0 0 4.94603204727173 4.91998100280762 0 NA 6.44094657897949 NA 0 0 0 0 0 0 NA 627 136
"3694" 0 0 4.95095443725586 6.2441668510437 0 1 5.91889381408691 6 0 0 0 0 0 0 2670 372 514
"3695" 0 0 4.95273971557617 6.58479118347168 0 2 6.9186954498291 5 0 0 0 0 0 0 3673 1011 723
"3696" 1 0 4.95736980438232 7.1762547492981 0 2 6.51174545288086 6 0 0 0 0 0 0 2529 673 1307
"3697" 0 0 4.95917510986328 5.88610410690308 0 NA 7.2377781867981 NA 0 0 0 0 0 0 NA 1391 359
"3698" 0 0 4.96458721160889 3.97029185295105 0 3 7.22838830947876 5 0 0 0 0 0 0 NA 1378 52
"3699" 0 0 4.9858136177063 5.59842205047607 0 4 5.63478946685791 38 0 0 0 0 0 0 664 280 269
"3700" 0 0 4.98630428314209 4.93447399139404 0 NA 7.3752555847168 NA 0 0 0 0 0 0 NA 1596 138
"3701" 0 0 4.98853492736816 6.87109136581421 0 5 7.58018922805786 4 0 0 0 0 0 0 756 1959 963
"3702" 0 0 4.98853492736816 6.87109136581421 0 NA 7.58018922805786 NA 0 0 0 0 0 0 NA 1959 963
"3703" 0 0 4.98853492736816 6.87109136581421 0 NA 7.58018922805786 NA 0 0 0 0 0 0 NA 1959 963
"3704" 1 0 4.9927396774292 4.85981225967407 0 7 6.505784034729 12 0 0 0 0 0 0 813 669 128
"3705" 0 0 4.99508047103882 5.32787609100342 0 7 7.4091362953186 13 0 0 0 0 0 0 320 1651 205
"3706" 0 0 5.00032520294189 5.87211799621582 0 NA 7.55695056915283 NA 0 0 0 0 0 0 NA 1914 354
"3707" 0 0 5.00547933578491 4.76217412948608 0 1 7.33040523529053 6 0 0 0 0 0 0 NA 1526 116
"3708" 1 0 5.00863027572632 3.04452252388 0 2 6.65157175064087 5 0 0 0 0 0 0 13508 774 20
"3709" 0 0 5.01102685928345 6.87109136581421 0 5 7.58018922805786 4 0 0 0 0 0 0 756 1959 963
"3710" 0 0 5.01630163192749 2.56494927406311 0 3 6.47389078140259 6 1 0 0 0 0 0 NA 648 12
"3711" 0 0 5.01720809936523 5.46524333953857 0 7 7.31588363647461 43 0 0 0 0 0 0 3403 1504 235.33332824707
"3712" 1 0 5.02627372741699 2.12026357650757 0 2 5.62762117385864 6 1 0 0 0 0 0 994 278 7.33333349227905
"3713" 1 0 5.02754783630371 6.505784034729 0 1 7.45933866500854 6 0 0 0 0 0 0 23062 1736 668
"3714" 0 0 5.03359079360962 5.09375 0 7 7.06390380859375 11 0 0 0 0 0 0 1762 1169 162
"3715" 0 0 5.03452062606812 0 0 4 6.05678415298462 39 1 0 0 0 0 0 3003 427 0
"3716" 0 0 5.03583574295044 4.17438745498657 0 5 7.2420825958252 37 0 0 0 0 0 0 NA 1397 64
"3717" 0 0 5.03633785247803 6.42567920684814 0 7 6.7250337600708 7 1 0 0 0 0 0 1324 833 616.5
"3718" 0 0 5.04128074645996 2.0794415473938 0 4 5.77765226364136 39 1 0 0 0 0 0 481 323 7
"3719" 1 0 5.05041885375977 5.13873529434204 0 2 7.34536504745483 6 0 0 0 0 0 0 2944 1549 169.5
"3720" 0 0 5.05191230773926 6.41999483108521 0 5 6.74993133544922 7 1 0 0 0 0 0 1325 854 613
"3721" 0 0 5.05738353729248 5.28826713562012 0 7 7.10496520996094 47 0 0 0 0 0 0 1755 1218 197
"3722" 0 0 5.05753469467163 5.78382539749146 0 7 3.52636051177979 43 0 0 0 0 0 0 191 34 324
"3723" 0 0 5.05802726745605 5.13285303115845 0 NA 7.54221343994141 NA 0 0 0 0 0 0 NA 1886 168.5
"3724" 0 0 5.05802726745605 5.13285303115845 0 7 7.54221343994141 3 0 0 0 0 0 0 3216 1886 168.5
"3725" 0 0 5.06780815124512 6.47079944610596 0 1 6.99485015869141 5 0 0 0 0 0 0 1524 1091 645
"3726" 0 0 5.08661985397339 7.13089895248413 0 5 6.52795791625977 7 0 0 0 0 0 0 1804 684 1249
"3727" 0 0 5.08701372146606 7.10167598724365 0 7 6.63856792449951 17 0 0 0 0 0 0 2141 764 1213
"3728" 0 0 5.08980846405029 6.58892631530762 0 7 5.91079664230347 43 0 0 0 0 0 0 1754 369 726
"3729" 0 0 5.08980846405029 6.58892631530762 0 7 5.91079664230347 43 0 0 0 0 0 0 1754 369 726
"3730" 0 0 5.09349298477173 5.70378255844116 0 6 4.18965482711792 7 0 0 0 0 0 0 1637 66 299
"3731" 0 0 5.0976710319519 6.94022226333618 0 7 4.14313459396362 6 0 0 0 0 0 0 3189 63 1032
"3732" 1 0 5.0976710319519 7.69074296951294 0 1 5.50533151626587 1 0 0 0 0 0 0 52291 246 2187
"3733" 0 0 5.10089015960693 6.43133115768433 0 NA 7.01571226119995 53 0 0 0 0 0 0 1970 1114 620
"3734" 0 0 5.11824655532837 6.53524112701416 0 6 7.07834148406982 7 0 0 0 0 0 0 1546 1186 688
"3735" 0 0 5.11841106414795 6.64378976821899 0 4 6.03787088394165 4 0 0 0 0 0 1 155 419 767
"3736" 0 0 5.11841106414795 6.64378976821899 0 4 6.03787088394165 4 0 0 0 0 0 1 155 419 767
"3737" 0 0 5.11841106414795 6.64378976821899 0 4 6.03787088394165 4 0 0 0 0 0 1 155 419 767
"3738" 0 0 5.11841106414795 6.64378976821899 0 4 6.03787088394165 4 0 0 0 0 0 1 155 419 767
"3739" 1 0 5.12553453445435 5.32300996780396 0 2 5.08140420913696 6 0 0 0 0 0 0 50 161 204
"3740" 1 0 5.12553453445435 5.32300996780396 0 2 5.08140420913696 6 0 0 0 0 0 0 50 161 204
"3741" 0 0 5.13074016571045 5.64544677734375 0 7 7.08840894699097 34 0 0 0 0 0 0 1771 1198 282
"3742" 0 0 5.13074016571045 5.64544677734375 0 7 7.08840894699097 34 0 0 0 0 0 0 1771 1198 282
"3743" 0 0 5.13402700424194 5.70378255844116 0 7 6.68085479736328 49 0 0 0 0 0 0 111323 797 299
"3744" 1 0 5.13664388656616 5.59842205047607 0 1 4.5643482208252 6 0 0 0 0 0 0 943 96 269
"3745" 0 0 5.13804912567139 5.13579845428467 0 5 7.15305185317993 37 0 0 0 0 0 0 812 1278 169
"3746" 0 0 5.14227676391602 6.07993316650391 1 7 5.15905523300171 12 0 0 0 0 1 0 1316 174 436
"3747" 0 0 5.15690612792969 3.61091780662537 0 1 7.79564666748047 6 0 0 0 0 0 0 2767 2430 36
"3748" 0 0 5.15700054168701 4.67842054367065 1 7 7.08673810958862 37 0 0 0 0 1 0 663 1196 106.599998474121
"3749" 0 0 5.15722846984863 6.06145715713501 0 7 7.53208827972412 13 0 0 0 0 0 0 1395 1867 428
"3750" 1 0 5.16068458557129 6.9007306098938 0 1 7.56527519226074 1 0 0 0 0 0 0 2865 1930 992
"3751" 1 0 5.16802406311035 5.27811479568481 0 2 6.68959903717041 6 0 0 0 0 0 0 415 804 195
"3752" 0 0 5.16828727722168 5.51342868804932 0 NA 7.23345518112183 NA 0 0 0 0 0 0 NA 1385 247
"3753" 0 0 5.17239761352539 6.37075662612915 0 NA 7.12044429779053 53 0 0 0 0 0 0 1498 1237 583.5
"3754" 0 0 5.18054819107056 0 0 7 7.54750156402588 37 0 0 0 0 0 0 3325 1896 0
"3755" 0 0 5.18284893035889 0 0 7 7.54855585098267 37 0 0 0 0 0 0 3325 1898 0
"3756" 1 0 5.19675827026367 5.14458322525024 0 2 7.4181809425354 5 0 0 0 0 0 0 3383 1666 170.5
"3757" 0 0 5.19993162155151 5.42053508758545 0 NA 4.94164228439331 71 0 0 0 0 0 0 2801 140 225
"3758" 0 0 5.19993162155151 5.42053508758545 0 NA 4.94164228439331 71 0 0 0 0 0 0 2859 140 225
"3759" 0 0 5.20701360702515 0 0 7 7.55955934524536 81 0 0 0 0 0 0 2528 1919 0
"3760" 0 0 5.20882940292358 4.49423885345459 0 6 5.22574663162231 37 0 0 0 0 0 0 13 186 88.5
"3761" 0 0 5.20882940292358 4.49423885345459 0 6 5.22574663162231 37 0 0 0 0 0 0 13 186 88.5
"3762" 0 0 5.20882940292358 4.49423885345459 0 6 5.22574663162231 37 0 0 0 0 0 0 13 186 88.5
"3763" 1 0 5.21143817901611 5.3844952583313 0 6 4.99721240997314 40 0 0 0 0 0 0 1342 148 217
"3764" 0 0 5.2116436958313 6.30078601837158 0 NA 7.08254861831665 74 0 0 0 0 0 0 3450 1191 544
"3765" 0 0 5.21287679672241 5.37989711761475 0 7 6.7799220085144 12 0 0 0 0 0 0 703 880 216
"3766" 0 0 5.21287679672241 5.37989711761475 0 7 6.7799220085144 12 0 0 0 0 0 0 703 880 216
"3767" 0 0 5.21598243713379 4.70953035354614 0 3 7.06731986999512 6 0 0 0 0 0 0 NA 1173 110
"3768" 0 0 5.22526741027832 6.76272964477539 0 7 6.86901426315308 63 0 0 0 0 0 0 3106 962 864
"3769" 0 0 5.22869873046875 5.32787609100342 0 2 7.16084575653076 5 0 0 0 0 0 0 261 1288 205
"3770" 0 0 5.23046588897705 5.68357992172241 0 7 6.6883544921875 49 0 0 0 0 0 0 111323 803 293
"3771" 0 0 5.23046588897705 5.68357992172241 0 7 6.6883544921875 49 0 0 0 0 0 0 111323 803 293
"3772" 0 0 5.23046588897705 5.68357992172241 0 7 6.6883544921875 49 0 0 0 0 0 0 111323 803 293
"3773" 1 0 5.23301410675049 5.3132061958313 0 3 7.16162204742432 6 0 0 0 0 0 0 NA 1289 202
"3774" 1 0 5.23301410675049 5.3132061958313 0 3 7.16162204742432 6 0 0 0 0 0 0 NA 1289 202
"3775" 0 0 5.23301410675049 5.3132061958313 0 3 7.16162204742432 6 0 0 0 0 0 0 NA 1289 202
"3776" 1 0 5.23301410675049 5.3132061958313 0 3 7.16162204742432 6 0 0 0 0 0 0 NA 1289 202
"3777" 1 0 5.23301410675049 5.3132061958313 0 3 7.16162204742432 6 0 0 0 0 0 0 NA 1289 202
"3778" 1 0 5.23301410675049 5.3132061958313 0 3 7.16162204742432 6 0 0 0 0 0 0 NA 1289 202
"3779" 1 0 5.23301410675049 5.3132061958313 0 1 7.16162204742432 1 0 0 0 0 0 0 92291 1289 202
"3780" 0 0 5.23301410675049 5.3132061958313 0 3 7.16162204742432 6 0 0 0 0 0 0 NA 1289 202
"3781" 1 0 5.23301410675049 5.3132061958313 0 3 7.16162204742432 6 0 0 0 0 0 0 NA 1289 202
"3782" 1 0 5.23301410675049 5.3132061958313 0 3 7.16162204742432 6 0 0 0 0 0 0 NA 1289 202
"3783" 0 0 5.23353433609009 5.67675399780273 0 7 7.24779272079468 13 0 0 0 0 0 0 2189 1405 291
"3784" 0 0 5.23437547683716 6.58202505111694 0 7 7.03262424468994 43 0 0 0 0 0 0 1912 1133 721
"3785" 0 0 5.23876714706421 5.29330492019653 0 7 7.16549348831177 8 0 0 0 0 0 0 2206 1294 198
"3786" 0 0 5.24458074569702 4.8410325050354 0 NA 6.89568281173706 56 0 0 0 0 0 0 2803 988 125.599998474121
"3787" 0 0 5.24750328063965 4.31748819351196 0 NA 7.66669034957886 NA 0 0 0 0 0 0 NA 2136 74
"3788" 1 0 5.25602722167969 5.23110866546631 0 2 7.17472410202026 6 0 0 0 0 0 0 262291 1306 186
"3789" 1 0 5.25602722167969 5.23110866546631 0 2 7.17472410202026 6 0 0 0 0 0 0 3017 1306 186
"3790" 1 0 5.25602722167969 5.23110866546631 1 2 7.17472410202026 6 0 0 0 0 1 0 182992 1306 186
"3791" 1 0 5.25602722167969 5.23110866546631 0 2 7.17472410202026 6 0 0 0 0 0 0 3017 1306 186
"3792" 1 0 5.25602722167969 5.23110866546631 0 2 7.17472410202026 6 0 0 0 0 0 0 262291 1306 186
"3793" 1 0 5.25602722167969 5.23110866546631 0 2 7.17472410202026 6 0 0 0 0 0 0 3412 1306 186
"3794" 1 0 5.25602722167969 5.23110866546631 0 2 7.17472410202026 6 0 0 0 0 0 0 3017 1306 186
"3795" 1 0 5.25602722167969 5.23110866546631 0 2 7.17472410202026 6 0 0 0 0 0 0 3412 1306 186
"3796" 1 0 5.25602722167969 5.23110866546631 0 2 7.17472410202026 6 0 0 0 0 0 0 3412 1306 186
"3797" 1 0 5.25602722167969 5.23110866546631 0 2 7.17472410202026 6 0 0 0 0 0 0 3412 1306 186
"3798" 0 0 5.25733232498169 5.8021183013916 0 5 6.63594675064087 37 0 0 0 0 0 0 1074 762 330
"3799" 1 0 5.25746583938599 5.22574663162231 0 7 5.19295692443848 45 0 0 0 0 0 0 1453 180 185
"3800" 1 0 5.26546812057495 5.19849681854248 0 6 6.60123014450073 40 0 0 0 0 0 0 2873 736 180
"3801" 0 0 5.26575374603271 5.60211896896362 0 2 6.71659469604492 5 0 0 0 0 0 0 1426 826 270
"3802" 0 0 5.26575374603271 5.60211896896362 0 2 6.71659469604492 5 0 0 0 0 0 0 1426 826 270
"3803" 1 0 5.2676043510437 5.00394630432129 0 2 7.57916784286499 6 0 0 0 0 0 0 3412 1957 148
"3804" 0 0 5.26786184310913 4.35670900344849 0 6 7.46679925918579 30 0 0 0 0 0 0 565 1749 77
"3805" 1 0 5.26897287368774 5.18178367614746 0 3 7.18159198760986 6 0 0 0 0 0 0 NA 1315 177
"3806" 1 0 5.26897287368774 5.18178367614746 0 3 7.18159198760986 6 0 0 0 0 0 0 NA 1315 177
"3807" 1 0 5.26897287368774 5.18178367614746 0 NA 7.18159198760986 NA 0 0 0 0 0 0 NA 1315 177
"3808" 1 0 5.26897287368774 5.18178367614746 0 NA 7.18159198760986 NA 0 0 0 0 0 0 NA 1315 177
"3809" 1 0 5.26897287368774 5.18178367614746 0 1 7.18159198760986 1 0 0 0 0 0 0 242291 1315 177
"3810" 1 0 5.26897287368774 5.18178367614746 0 1 7.18159198760986 1 0 0 0 0 0 0 242291 1315 177
"3811" 0 0 5.27588605880737 4.79579067230225 1 4 7.46221494674683 6 0 0 0 1 0 0 2990 1741 120
"3812" 1 0 5.29410934448242 0 0 3 7.06390380859375 6 1 0 0 0 0 0 NA 1169 0
"3813" 0 0 5.3020544052124 5.0434250831604 0 2 7.44014644622803 5 0 0 0 0 0 0 2802 1703 154
"3814" 0 0 5.30393028259277 5.42053508758545 0 1 6.7696418762207 1 0 0 0 0 0 0 672 871 225
"3815" 0 0 5.3073582649231 3.63098549842834 1 1 6.22455835342407 6 1 0 0 0 0 0 2639 505 36.75
"3816" 1 0 5.31232929229736 6.16120719909668 0 2 7.13966035842896 2 0 0 0 0 0 0 792 1261 473
"3817" 0 0 5.3164381980896 4.97673368453979 0 7 6.37502479553223 8 0 0 0 0 0 0 1559 587 144
"3818" 0 0 5.31664371490479 5.28826713562012 1 7 7.14203643798828 10 0 0 0 0 1 0 3481 1264 197
"3819" 0 0 5.3167896270752 6.62804126739502 0 7 6.97634792327881 47 0 0 0 0 0 0 2584 1071 755
"3820" 0 0 5.3229455947876 6.79122161865234 0 7 5.32787609100342 46 0 0 0 0 0 0 1492 206 889
"3821" 0 0 5.3229455947876 6.79122161865234 0 7 5.32787609100342 49 0 0 0 0 0 0 2574 206 889
"3822" 0 0 5.3229455947876 6.79122161865234 0 7 5.32787609100342 46 0 0 0 0 0 0 2387 206 889
"3823" 0 0 5.3229455947876 6.79122161865234 0 7 5.32787609100342 46 0 0 0 0 0 0 2419 206 889
"3824" 0 0 5.3229455947876 6.79122161865234 1 7 5.32787609100342 7 0 0 0 1 0 0 1730 206 889
"3825" 0 0 5.3229455947876 6.79122161865234 0 7 5.32787609100342 46 0 0 0 0 0 0 2419 206 889
"3826" 0 1 0 6.79122161865234 0 7 5.32787609100342 49 0 1 0 0 0 0 2574 206 889
"3827" 0 0 5.32775735855103 5.26269006729126 0 7 7.98752450942993 18 0 0 0 0 0 0 13515 2944 192
"3828" 1 0 5.33085441589355 6.3526291847229 0 1 7.22766256332397 6 0 0 0 0 0 0 1485 1377 573
"3829" 0 0 5.34544563293457 5.41313314437866 0 NA 6.53524112701416 71 0 0 0 0 0 0 2859 689 223.33332824707
"3830" 0 0 5.35013723373413 5.37527847290039 0 7 6.78105783462524 7 0 0 0 0 0 0 1341 881 215
"3831" 0 0 5.35014581680298 6.24027585983276 0 7 7.20414924621582 8 0 0 0 0 0 0 1209 1345 512
"3832" 0 0 5.35547924041748 6.09582471847534 0 7 7.16317224502563 11 0 0 0 0 0 0 542 1291 443
"3833" 0 0 5.35666275024414 6.66568374633789 0 4 7.33758783340454 2 0 0 0 0 0 0 3631 1537 784
"3834" 0 0 5.35872602462769 6.05600309371948 0 6 6.80903911590576 10 0 0 0 0 0 0 2952 906 425.666656494141
"3835" 0 0 5.36465740203857 4.81218433380127 0 1 5.42934560775757 1 0 0 0 0 0 0 3333 228 122
"3836" 0 0 5.36843824386597 6.2324481010437 1 7 6.37672710418701 63 0 0 0 0 0 0 1164 588 508
"3837" 1 0 5.37369871139526 4.76217412948608 0 2 5.51745271682739 5 0 0 0 0 0 0 3023 249 116
"3838" 0 0 5.38102722167969 2.56494927406311 0 1 6.90475082397461 6 0 0 0 0 0 0 2671 997 12
"3839" 0 0 5.38115072250366 6.83159399032593 0 2 6.8426833152771 1 0 0 0 0 0 0 1776 937 925.666687011719
"3840" 1 0 5.38141250610352 4.79579067230225 0 3 7.21376848220825 6 0 0 0 0 0 0 NA 1358 120
"3841" 1 0 5.39243793487549 6.41673231124878 0 7 7.38461017608643 45 1 0 0 0 0 0 2015 1611 611
"3842" 0 0 5.39846563339233 5.94672870635986 0 1 7.25276231765747 6 0 0 0 0 0 0 NA 1412 381.5
"3843" 0 0 5.42069101333618 5.45532131195068 0 4 7.42595386505127 3 0 0 0 0 0 0 3371 1679 233
"3844" 0 0 5.42750930786133 5.54322242736816 0 2 6.85856485366821 6 0 0 0 0 0 0 3053 952 254.5
"3845" 0 0 5.42750930786133 5.54322242736816 0 2 6.85856485366821 6 0 0 0 0 0 0 3053 952 254.5
"3846" 0 0 5.44034242630005 5.95583724975586 0 2 7.20785999298096 6 0 0 0 0 0 0 2499 1350 385
"3847" 0 0 5.44609546661377 5.94279956817627 0 2 7.21081829071045 6 0 0 0 0 0 0 669 1354 380
"3848" 0 0 5.44712352752686 6.71295642852783 0 7 5.60947179794312 37 0 0 0 0 0 0 2558 273 822
"3849" 1 0 5.44796943664551 5.39211130142212 0 7 6.69084215164185 3 0 0 0 0 0 0 1158 805 218.66667175293
"3850" 0 0 5.45174789428711 6.5264949798584 0 7 6.02586603164673 18 0 0 0 0 0 0 1949 414 682
"3851" 1 0 5.4521918296814 4.99721240997314 0 2 6.68710851669312 6 0 0 0 0 0 0 2773 802 147
"3852" 0 0 5.46688795089722 6.25766754150391 0 2 7.420578956604 5 0 0 0 0 0 0 1426 1670 521
"3853" 0 0 5.4693021774292 6.13253021240234 0 7 7.54644632339478 6 0 0 0 0 0 0 1935 1894 459.600006103516
"3854" 0 0 5.47265768051147 5.58349609375 0 5 6.1441855430603 38 0 0 0 0 0 0 2807 466 265
"3855" 0 0 5.47321891784668 4.77491283416748 0 5 7.22620916366577 37 0 0 0 0 0 0 NA 1375 117.5
"3856" 0 0 5.47610235214233 4.65396022796631 0 2 7.39633512496948 5 0 0 0 0 0 0 3237 1630 104
"3857" 0 0 5.47804260253906 5.20125579833984 0 4 7.0457763671875 38 0 0 0 0 0 0 NA 1148 180.5
"3858" 0 0 5.4957537651062 3.58351898193359 0 NA 5.7990927696228 NA 0 0 0 0 0 0 NA 330 35
"3859" 1 0 5.5128026008606 4.63957166671753 0 3 7.3505163192749 6 0 0 0 0 0 0 NA 1557 102.5
"3860" 0 0 5.52111101150513 5.39059257507324 0 5 7.16006898880005 38 0 0 0 0 0 0 2821 1287 218.33332824707
"3861" 0 0 5.52482748031616 5.64897441864014 0 7 6.48768424987793 17 1 0 0 0 0 0 2154 657 283
"3862" 0 0 5.54410934448242 6.63856792449951 0 7 5.80513477325439 8 0 0 0 0 0 0 658 332 763
"3863" 1 0 5.55959463119507 4.92725372314453 0 NA 7.21081829071045 NA 0 0 0 0 0 0 NA 1354 137
"3864" 1 0 5.55959463119507 4.92725372314453 0 3 7.21081829071045 6 0 0 0 0 0 0 NA 1354 137
"3865" 1 0 5.55959463119507 4.92725372314453 0 NA 7.21081829071045 NA 0 0 0 0 0 0 NA 1354 137
"3866" 1 0 5.55959463119507 4.92725372314453 0 3 7.21081829071045 6 0 0 0 0 0 0 NA 1354 137
"3867" 1 0 5.55959463119507 4.92725372314453 0 3 7.21081829071045 6 0 0 0 0 0 0 NA 1354 137
"3868" 1 0 5.55959463119507 4.92725372314453 0 NA 7.21081829071045 NA 0 0 0 0 0 0 NA 1354 137
"3869" 1 0 5.55959463119507 4.92725372314453 0 NA 7.21081829071045 NA 0 0 0 0 0 0 NA 1354 137
"3870" 1 0 5.55959463119507 4.92725372314453 0 3 7.21081829071045 6 0 0 0 0 0 0 NA 1354 137
"3871" 1 0 5.55959463119507 4.92725372314453 0 3 7.21081829071045 6 0 0 0 0 0 0 NA 1354 137
"3872" 1 0 5.55959463119507 4.92725372314453 0 NA 7.21081829071045 NA 0 0 0 0 0 0 NA 1354 137
"3873" 1 0 5.55959463119507 4.92725372314453 0 1 7.21081829071045 1 0 0 0 0 0 0 232291 1354 137
"3874" 1 0 5.55959463119507 4.92725372314453 0 NA 7.21081829071045 NA 0 0 0 0 0 0 NA 1354 137
"3875" 1 0 5.55959463119507 4.92725372314453 0 3 7.21081829071045 6 0 0 0 0 0 0 NA 1354 137
"3876" 1 0 5.55959463119507 4.92725372314453 0 NA 7.21081829071045 NA 0 0 0 0 0 0 NA 1354 137
"3877" 1 0 5.55959463119507 4.92725372314453 0 NA 7.21081829071045 NA 0 0 0 0 0 0 NA 1354 137
"3878" 1 0 5.55959463119507 4.92725372314453 0 3 7.21081829071045 6 0 0 0 0 0 0 NA 1354 137
"3879" 0 0 5.56356191635132 5.87493085861206 0 2 5.92692613601685 6 0 0 0 0 0 0 600010 375 355
"3880" 0 0 5.56782817840576 4.76217412948608 0 1 7.46164035797119 6 0 0 0 0 0 0 43062 1740 116
"3881" 0 0 5.57037353515625 5.47227048873901 0 7 7.5781455039978 9 0 0 0 0 0 1 853 1955 237
"3882" 0 0 5.57068490982056 4.78749179840088 0 7 6.9255952835083 17 0 0 0 0 0 0 614 1018 119
"3883" 0 0 5.58010816574097 5.18178367614746 0 NA 7.60837459564209 NA 0 0 0 0 0 0 NA 2015 177
"3884" 0 0 5.58557844161987 5.16763925552368 0 7 5.94542074203491 12 1 0 0 0 0 0 2436 382 174.5
"3885" 0 0 5.58557844161987 5.16763925552368 0 7 5.94542074203491 12 1 0 0 0 0 0 2436 382 174.5
"3886" 1 0 5.58757591247559 4.94164228439331 0 4 6.00881338119507 2 0 0 0 0 0 0 354 407 139
"3887" 1 0 5.59967851638794 5.71042680740356 0 1 6.13556480407715 6 0 0 0 0 0 0 2903 462 301
"3888" 1 0 5.60122966766357 5.13873529434204 0 1 5.97126197814941 5 0 0 0 0 0 0 53435 392 169.5
"3889" 0 0 5.60349416732788 6.28785848617554 0 7 7.08840894699097 13 0 0 0 0 0 0 2075 1198 537
"3890" 0 0 5.62082195281982 4.70048046112061 0 2 7.64156436920166 1 0 0 0 0 0 0 1147 2083 109
"3891" 0 0 5.62246561050415 4.6913480758667 0 2 7.64204454421997 1 0 0 0 0 0 0 1147 2084 108
"3892" 0 0 5.62641334533691 6.28506660461426 0 7 7.47363710403442 63 0 0 0 0 0 0 2053 1761 535.5
"3893" 0 0 5.62641334533691 6.28506660461426 0 7 7.47363710403442 63 0 0 0 0 0 0 2053 1761 535.5
"3894" 0 0 5.6306848526001 4.64439105987549 0 3 6.9007306098938 2 0 0 0 0 0 0 1437 993 103
"3895" 0 0 5.6306848526001 4.64439105987549 0 3 6.9007306098938 2 0 0 0 0 0 0 1437 993 103
"3896" 0 0 5.6306848526001 4.64439105987549 0 3 6.9007306098938 2 0 0 0 0 0 0 1437 993 103
"3897" 0 0 5.6306848526001 4.64439105987549 0 3 6.9007306098938 2 0 0 0 0 0 0 1437 993 103
"3898" 0 0 5.6306848526001 4.64439105987549 0 3 6.9007306098938 2 0 0 0 0 0 0 1437 993 103
"3899" 0 0 5.6306848526001 4.64439105987549 0 3 6.9007306098938 2 0 0 0 0 0 0 1437 993 103
"3900" 1 0 5.6389045715332 4.59511995315552 0 2 6.90575313568115 6 1 0 0 0 0 0 862 998 98
"3901" 1 0 5.64012622833252 4.76217412948608 0 6 6.06378507614136 40 0 0 0 0 0 0 2634 430 116
"3902" 0 0 5.64381790161133 5.228431224823 1 7 6.99668169021606 47 0 0 0 0 1 0 1607 1093 185.5
"3903" 0 0 5.64547920227051 4.55387687683105 0 NA 6.90975332260132 NA 0 0 0 0 0 0 NA 1002 94
"3904" 0 0 5.64948081970215 5.17048406600952 0 NA 7.02731466293335 NA 0 0 0 0 0 0 NA 1127 175
"3905" 1 0 5.6523699760437 7.13966035842896 0 2 6.57925128936768 5 0 0 0 0 0 0 2303 720 1260
"3906" 0 0 5.65382623672485 4.99721240997314 0 2 7.08840894699097 5 0 0 0 0 0 0 290 1198 147
"3907" 1 0 5.65913677215576 4.62497282028198 0 5 6.9555926322937 40 0 0 0 0 0 0 3319 1049 101
"3908" 0 0 5.66763067245483 5.1862678527832 0 5 7.5532865524292 1 0 0 0 0 0 0 30 1907 177.800003051758
"3909" 0 0 5.67178106307983 4.36944770812988 0 5 6.9255952835083 7 0 0 0 0 0 0 3551 1018 78
"3910" 0 0 5.67701721191406 0 0 7 7.54750156402588 37 0 0 0 0 0 0 32980 1896 0
"3911" 0 0 5.6795392036438 0 0 NA 7.54855585098267 NA 0 0 0 0 0 0 NA 1898 0
"3912" 1 0 5.6929759979248 3.76120018959045 0 3 6.51914739608765 6 0 0 0 0 0 0 NA 678 42
"3913" 0 0 5.70052862167358 6.67329788208008 0 NA 7.49387407302856 NA 0 0 0 0 0 0 NA 1797 790
"3914" 0 0 5.71564674377441 5.15675401687622 1 7 7.06219148635864 8 0 0 0 0 1 0 1394 1167 172.600006103516
"3915" 0 0 5.73415088653564 6.2383246421814 0 4 7.15617656707764 7 0 0 0 0 0 0 2516 1282 511
"3916" 0 0 5.73479413986206 6.47543287277222 0 6 7.23345518112183 37 0 0 0 0 0 0 380 1385 648
"3917" 0 0 5.73637676239014 6.05287313461304 0 7 7.15539646148682 23 1 0 0 0 0 0 2620 1281 424.333343505859
"3918" 0 0 5.7436637878418 4.87009525299072 1 1 6.39692974090576 1 1 0 0 0 1 0 34 600 129.33332824707
"3919" 0 0 5.74822759628296 6.04816007614136 0 6 7.02197647094727 10 0 0 0 0 0 0 2952 1121 422.333343505859
"3920" 0 0 5.76456165313721 5.72684764862061 0 5 7.24779272079468 7 0 0 0 0 0 0 NA 1405 306
"3921" 0 0 5.76734209060669 1.60943794250488 0 7 7.45587682723999 37 0 0 0 0 0 0 1411 1730 4
"3922" 0 0 5.77794551849365 5.01727962493896 0 7 7.36897039413452 18 0 0 0 0 0 0 3337 1586 150
"3923" 0 0 5.78739738464355 6.42486906051636 0 6 6.17378616333008 37 0 0 0 0 0 0 2816 480 616
